order_id,customer_id,order_date,campaign_id,order_value,status
5383,3058,2024-12-19,10,3289.57,Returned
5384,9388,2024-07-08,35,2357.23,Completed
5385,4533,2024-10-04,26,1922.59,Returned
5386,977,2025-01-11,2,2936.81,Completed
5387,8973,2025-08-09,33,1700.72,Completed
5388,4316,2025-11-30,4,647.6,Completed
5389,8795,2025-01-10,34,179.08,Completed
5390,3858,2024-02-01,5,2798.64,Completed
5391,5047,2025-08-09,30,3661.45,Completed
5392,1622,2025-02-06,14,1953.28,Completed
5393,2001,2024-08-05,12,4847.49,Completed
5394,9351,2025-08-21,29,4212.7,Completed
5395,7013,2025-02-18,22,2733.53,Completed
5396,5993,2024-07-07,7,2770.85,Completed
5397,3491,2024-03-27,18,800.64,Completed
5398,745,2025-04-05,14,1161.22,Returned
5399,7043,2025-06-04,22,1085.4,Completed
5400,3832,2025-05-31,25,1203.69,Completed
5401,7938,2024-10-26,24,1159.62,Returned
5402,279,2025-04-24,11,1070.76,Completed
5403,7203,2025-08-10,20,1535.81,Completed
5404,9323,2025-08-16,24,2659.46,Completed
5405,875,2024-04-28,14,2253.61,Completed
5406,7582,2024-01-15,8,3679.98,Completed
5407,689,2025-12-07,38,111.92,Completed
5408,7974,2025-03-07,17,384.85,Completed
5409,8563,2024-01-30,6,1565.96,Returned
5410,5650,2024-09-04,2,850.39,Completed
5411,3915,2024-02-13,9,2762.78,Completed
5412,9843,2025-02-10,15,1667.18,Returned
5413,821,2024-05-18,17,2437.6,Returned
5414,3617,2024-11-01,40,3082.87,Returned
5415,8774,2024-03-16,9,1770.36,Completed
5416,8750,2025-03-17,12,863.29,Completed
5417,4533,2025-04-25,40,3297.08,Completed
5418,975,2025-09-29,26,512.3,Completed
5419,9335,2025-07-06,4,2545.44,Completed
5420,6058,2024-03-16,8,672.98,Completed
5421,9617,2025-08-02,21,4050.93,Completed
5422,7443,2024-10-06,8,249.18,Completed
5423,5659,2025-02-15,27,4090.68,Completed
5424,2148,2024-05-24,31,2238.9,Returned
5425,5804,2024-01-16,34,21.03,Completed
5426,6092,2025-01-24,25,1341.57,Completed
5427,7091,2024-06-09,29,888.74,Returned
5428,7122,2024-01-14,24,2428.18,Returned
5429,5475,2024-07-18,17,485.54,Completed
5430,4840,2024-03-27,38,4241.76,Completed
5431,2406,2024-01-17,10,929.76,Completed
5432,3377,2024-09-28,28,2233.8,Returned
5433,4590,2025-11-28,36,646.18,Completed
5434,553,2024-01-11,9,2519.86,Completed
5435,1672,2024-11-06,1,1553.0,Completed
5436,4266,2025-06-13,37,1381.47,Completed
5437,409,2024-02-08,39,2150.14,Returned
5438,378,2024-06-07,17,1548.0,Completed
5439,2572,2025-12-02,7,1311.67,Completed
5440,2636,2024-12-26,26,1086.88,Completed
5441,4146,2025-02-17,6,3962.25,Completed
5442,6676,2024-02-03,7,1839.06,Completed
5443,5638,2025-11-09,3,4757.0,Completed
5444,2279,2025-05-15,40,3443.17,Returned
5445,3993,2024-10-25,27,1455.13,Completed
5446,8729,2024-03-15,10,58.96,Completed
5447,1912,2024-10-08,37,3196.29,Completed
5448,4071,2024-08-22,38,405.26,Returned
5449,2401,2024-09-25,14,1892.13,Completed
5450,1112,2024-08-21,6,3169.32,Completed
5451,7715,2024-07-30,8,410.79,Completed
5452,7097,2024-05-08,14,2561.04,Completed
5453,6484,2025-04-09,28,279.62,Completed
5454,8050,2025-03-28,27,1415.59,Completed
5455,2844,2024-10-04,16,1399.93,Completed
5456,2183,2025-04-18,19,3064.66,Completed
5457,2902,2025-08-26,26,1870.47,Returned
5458,9047,2024-12-22,37,1036.44,Completed
5459,31,2024-05-02,10,2694.98,Completed
5460,9374,2025-09-18,11,1510.58,Completed
5461,8054,2024-07-15,17,5320.64,Completed
5462,1047,2025-11-15,17,236.47,Completed
5463,3222,2024-06-03,19,3098.42,Completed
5464,9225,2025-09-02,27,1546.11,Completed
5465,9474,2025-04-27,1,3414.32,Completed
5466,7039,2025-10-24,40,897.52,Completed
5467,6017,2024-05-17,23,1213.69,Completed
5468,4362,2024-06-02,17,240.88,Completed
5469,8551,2024-12-26,38,1996.72,Returned
5470,2546,2024-02-29,15,1013.87,Completed
5471,205,2024-11-22,11,1303.15,Returned
5472,3706,2025-04-25,7,2061.41,Completed
5473,8362,2025-05-30,13,211.78,Completed
5474,4679,2024-08-08,36,95.13,Completed
5475,4022,2024-06-19,39,155.22,Returned
5476,2903,2024-04-08,19,394.18,Completed
5477,8850,2025-10-14,28,851.48,Returned
5478,5214,2024-11-26,12,508.8,Completed
5479,1202,2024-12-26,16,711.63,Completed
5480,7512,2024-09-28,25,3916.68,Completed
5481,9413,2024-10-26,5,1711.03,Completed
5482,5967,2024-06-21,13,1397.1,Completed
5483,8653,2024-01-06,28,815.7,Completed
5484,340,2025-11-18,13,115.62,Returned
5485,2644,2024-10-29,34,511.78,Completed
5486,8459,2024-04-01,8,1195.0,Returned
5487,4815,2025-06-12,4,1794.14,Returned
5488,4924,2024-03-27,8,2708.44,Completed
5489,8588,2025-10-19,19,4066.26,Completed
5490,4399,2025-02-19,6,2247.74,Returned
5491,7565,2024-10-03,30,2051.43,Completed
5492,9142,2025-01-23,11,777.03,Completed
5493,5853,2024-11-02,40,6541.96,Completed
5494,8042,2024-12-14,4,644.44,Returned
5495,1624,2024-05-20,16,1195.83,Completed
5496,4383,2025-11-26,11,3641.22,Completed
5497,6591,2024-04-18,13,987.48,Completed
5498,1368,2024-03-23,38,3383.0,Completed
5499,650,2024-11-18,25,1514.97,Completed
5500,8739,2024-07-23,2,2563.3,Completed
5501,6402,2025-10-01,10,3179.56,Completed
5502,83,2025-06-13,18,1758.08,Completed
5503,5617,2024-03-28,8,2361.51,Completed
5504,9820,2025-09-30,34,1292.35,Completed
5505,9014,2025-03-12,27,130.99,Completed
5506,7796,2025-04-03,24,3837.12,Completed
5507,2886,2024-02-01,11,3440.41,Returned
5508,7612,2024-02-17,32,1727.44,Completed
5509,2201,2024-11-16,20,1257.44,Completed
5510,7180,2024-11-16,3,161.38,Returned
5511,5310,2025-12-19,25,1007.75,Completed
5512,5226,2025-01-29,8,1308.77,Completed
5513,2938,2024-05-30,15,442.27,Completed
5514,1113,2025-09-21,18,2976.78,Completed
5515,7507,2024-10-12,40,121.02,Completed
5516,2123,2024-08-14,36,5371.71,Completed
5517,8642,2024-01-18,12,1984.71,Returned
5518,5853,2024-11-13,14,592.22,Completed
5519,5043,2024-06-06,25,2363.64,Completed
5520,2177,2024-04-03,7,2050.08,Completed
5521,8136,2024-07-16,31,860.27,Completed
5522,3339,2025-12-29,12,1655.97,Completed
5523,5582,2024-09-05,40,242.04,Completed
5524,9680,2024-01-26,26,2397.59,Completed
5525,4500,2024-05-10,39,1257.51,Completed
5526,3592,2024-09-10,28,1162.98,Completed
5527,1377,2025-07-06,32,2423.26,Returned
5528,2408,2025-07-20,10,3392.66,Completed
5529,3574,2025-03-22,29,1549.74,Completed
5530,5088,2025-03-04,19,1205.22,Completed
5531,4095,2024-09-11,9,1062.05,Completed
5532,9950,2024-06-27,4,3723.64,Returned
5533,546,2025-07-09,25,158.61,Completed
5534,1497,2024-12-01,2,1162.02,Completed
5535,4000,2024-06-26,6,190.2,Completed
5536,8391,2025-11-07,34,751.48,Returned
5537,884,2025-03-27,25,460.91,Returned
5538,2864,2024-08-13,29,2847.12,Completed
5539,8024,2025-10-13,37,4283.01,Returned
5540,5972,2024-08-13,38,2308.15,Completed
5541,376,2024-05-31,38,2207.79,Completed
5542,3940,2025-11-21,36,2740.28,Completed
5543,1761,2025-10-01,33,3765.17,Completed
5544,818,2025-02-14,28,1935.9,Completed
5545,8740,2025-09-29,14,1373.61,Completed
5546,6623,2025-09-24,1,673.6,Completed
5547,9503,2024-12-24,26,1488.65,Returned
5548,9858,2025-01-15,36,403.53,Completed
5549,7548,2024-12-31,13,319.16,Completed
5550,2567,2025-03-10,15,3857.39,Completed
5551,3980,2025-03-04,25,679.76,Returned
5552,5679,2025-08-12,11,674.17,Returned
5553,6491,2025-04-06,6,1944.11,Completed
5554,7201,2025-04-10,3,833.96,Completed
5555,3292,2025-02-26,31,741.08,Completed
5556,2435,2025-09-30,12,2009.19,Returned
5557,7287,2025-06-21,21,4024.45,Completed
5558,8010,2025-10-17,21,3713.83,Returned
5559,1201,2025-07-10,40,834.03,Completed
5560,7106,2025-12-30,22,3622.33,Completed
5561,5878,2025-02-08,29,1560.3,Completed
5562,5491,2025-05-23,40,343.9,Completed
5563,5174,2024-09-19,15,2708.66,Completed
5564,288,2024-12-30,20,1821.36,Completed
5565,2478,2025-01-24,38,2116.23,Completed
5566,5060,2025-05-03,30,919.13,Completed
5567,2137,2025-08-21,15,529.38,Returned
5568,6787,2024-09-07,31,2746.51,Completed
5569,532,2024-07-12,15,2992.89,Completed
5570,7901,2025-01-14,24,3064.4,Completed
5571,9226,2024-09-04,35,1377.73,Completed
5572,9247,2024-02-17,15,412.37,Completed
5573,8112,2024-02-19,13,1269.41,Completed
5574,1488,2025-11-24,38,445.32,Completed
5575,3911,2025-08-19,32,1833.54,Completed
5576,984,2025-08-19,1,602.22,Completed
5577,5655,2025-04-17,37,689.64,Completed
5578,3478,2024-03-16,31,3260.05,Completed
5579,8952,2024-12-01,28,117.2,Returned
5580,1902,2024-01-02,17,2347.67,Completed
5581,9255,2024-11-24,39,1028.88,Completed
5582,3645,2024-11-14,36,3436.8,Completed
5583,7851,2024-04-10,18,1355.37,Completed
5584,7718,2025-07-07,16,1851.61,Completed
5585,834,2025-03-28,1,1004.9,Completed
5586,7867,2025-11-12,8,786.18,Completed
5587,6901,2025-05-19,11,1291.25,Completed
5588,4141,2025-12-17,20,822.37,Completed
5589,8489,2024-09-22,40,64.26,Returned
5590,3995,2024-11-15,22,1980.71,Completed
5591,8034,2025-03-07,31,380.49,Completed
5592,8316,2025-11-10,5,330.1,Completed
5593,7951,2024-01-25,5,2319.59,Completed
5594,1294,2025-04-04,36,4095.22,Completed
5595,6701,2024-07-29,19,78.04,Completed
5596,8360,2024-02-28,31,2141.76,Completed
5597,758,2025-10-24,29,4473.39,Completed
5598,7276,2025-01-06,26,2636.25,Completed
5599,5730,2024-07-07,7,3996.52,Completed
5600,5816,2025-11-06,28,1239.6,Completed
5601,346,2024-06-27,24,819.66,Returned
5602,3908,2024-08-18,29,751.43,Completed
5603,5545,2025-02-28,24,116.06,Completed
5604,4329,2025-04-11,18,587.18,Completed
5605,3163,2024-11-27,1,1110.75,Completed
5606,5455,2025-11-03,2,2498.77,Completed
5607,830,2024-01-13,30,1715.15,Completed
5608,9983,2025-07-22,20,1514.97,Completed
5609,2107,2025-10-18,12,1575.08,Completed
5610,4544,2024-11-29,25,1188.85,Completed
5611,1067,2024-05-30,15,333.59,Completed
5612,4160,2024-04-02,16,3662.84,Returned
5613,1864,2025-02-16,33,2958.67,Completed
5614,4243,2024-06-09,7,2388.38,Completed
5615,9384,2025-10-19,3,2303.5,Completed
5616,2741,2025-09-05,9,3088.08,Returned
5617,8263,2024-01-18,23,1733.26,Completed
5618,4788,2025-08-19,13,716.95,Completed
5619,8626,2025-06-12,29,3285.94,Returned
5620,3314,2025-05-18,35,2895.2,Completed
5621,1505,2025-06-16,24,905.79,Completed
5622,1840,2024-11-18,5,1253.48,Completed
5623,3063,2024-12-14,34,2251.28,Returned
5624,9742,2024-03-25,31,1318.71,Returned
5625,9291,2025-10-29,36,238.72,Completed
5626,2575,2025-04-28,40,772.65,Completed
5627,7376,2025-07-05,25,2728.8,Completed
5628,5407,2025-12-22,36,915.65,Completed
5629,9655,2024-03-28,20,391.02,Completed
5630,7777,2025-04-07,32,2777.2,Returned
5631,322,2024-07-13,38,745.99,Completed
5632,9309,2025-10-03,6,1985.03,Completed
5633,8505,2025-05-19,12,2163.78,Completed
5634,7465,2025-08-25,23,3354.06,Completed
5635,3048,2025-09-17,32,428.91,Returned
5636,5295,2024-02-14,6,311.24,Returned
5637,8573,2024-02-23,39,4358.93,Returned
5638,6136,2025-01-05,17,2020.09,Returned
5639,8084,2025-12-06,33,3760.95,Completed
5640,8373,2024-06-20,32,807.16,Completed
5641,1301,2025-08-04,35,3250.14,Completed
5642,1502,2024-03-12,21,1436.68,Returned
5643,6641,2024-12-31,11,2876.88,Returned
5644,7714,2024-06-01,13,2841.85,Completed
5645,2001,2024-07-06,7,1538.52,Returned
5646,4628,2025-10-22,12,1875.23,Completed
5647,3585,2025-06-09,14,1462.74,Completed
5648,6894,2024-11-12,35,2435.96,Completed
5649,2914,2024-05-16,38,3700.23,Completed
5650,3042,2025-03-29,3,447.64,Completed
5651,3281,2025-05-09,24,591.04,Completed
5652,7605,2024-06-20,37,772.97,Completed
5653,7503,2025-01-15,3,912.84,Returned
5654,8981,2025-12-08,24,918.78,Completed
5655,2636,2024-07-03,3,1120.92,Completed
5656,2932,2025-10-06,5,269.28,Completed
5657,8725,2025-10-29,33,2893.99,Completed
5658,2755,2024-03-09,18,444.09,Returned
5659,1836,2025-04-12,1,1290.05,Returned
5660,6107,2025-03-27,10,1185.56,Returned
5661,881,2025-04-30,12,2646.66,Returned
5662,5989,2024-04-08,28,1291.25,Returned
5663,6865,2025-07-10,25,2627.29,Completed
5664,7532,2024-06-14,24,518.9,Completed
5665,846,2024-07-07,15,2644.38,Returned
5666,7844,2025-07-18,27,1280.51,Completed
5667,2921,2025-03-18,17,4448.38,Completed
5668,6103,2024-03-02,18,1907.21,Completed
5669,6533,2024-09-28,3,3273.22,Completed
5670,4079,2025-05-31,8,1931.66,Completed
5671,5407,2025-03-13,10,1159.62,Completed
5672,2750,2025-01-17,21,668.12,Returned
5673,8745,2025-04-20,10,196.76,Completed
5674,1153,2024-02-28,24,305.18,Completed
5675,8584,2024-07-15,5,799.8,Completed
5676,2367,2025-03-15,12,2160.19,Returned
5677,5175,2024-03-17,3,1815.89,Returned
5678,8399,2024-07-27,30,1079.2,Completed
5679,8862,2025-01-21,14,914.82,Completed
5680,4077,2025-04-16,39,1928.16,Completed
5681,3955,2024-06-21,29,2610.17,Completed
5682,689,2025-11-14,30,431.78,Completed
5683,243,2024-02-27,38,791.47,Completed
5684,7674,2025-12-10,13,4353.48,Completed
5685,4468,2024-04-13,26,1073.43,Completed
5686,3410,2025-02-06,28,1801.12,Completed
5687,2507,2025-08-26,38,787.96,Completed
5688,1736,2025-11-18,35,1084.98,Completed
5689,6713,2024-02-18,14,1245.72,Completed
5690,5681,2025-06-06,40,470.87,Completed
5691,3324,2024-12-12,31,1561.04,Completed
5692,6767,2024-03-22,21,4042.77,Completed
5693,3308,2024-11-01,18,353.8,Returned
5694,9248,2024-08-04,38,3368.45,Completed
5695,7776,2025-03-18,4,3740.96,Completed
5696,1476,2024-03-25,36,1135.15,Completed
5697,8693,2025-10-14,15,479.16,Completed
5698,2866,2024-08-26,25,745.64,Completed
5699,8488,2024-05-31,22,1632.2,Completed
5700,2002,2025-05-31,19,2409.49,Returned
5701,8272,2025-02-18,33,1957.5,Completed
5702,7307,2025-02-25,23,1234.94,Returned
5703,613,2025-02-14,20,3384.48,Completed
5704,3774,2024-08-26,9,2375.46,Completed
5705,4279,2025-04-12,37,3305.73,Completed
5706,5562,2025-10-23,6,483.99,Returned
5707,9912,2024-04-20,38,3157.73,Returned
5708,1946,2025-12-20,21,169.18,Completed
5709,1078,2024-03-16,1,2108.43,Completed
5710,3288,2025-09-24,34,3203.02,Returned
5711,972,2025-06-25,36,2994.74,Returned
5712,1152,2024-09-13,11,3496.41,Returned
5713,7558,2025-01-17,38,1422.23,Completed
5714,1169,2024-10-26,8,847.53,Completed
5715,9240,2024-10-26,18,1310.31,Completed
5716,2736,2025-03-09,1,981.44,Returned
5717,4408,2024-09-04,25,3031.98,Completed
5718,3689,2024-08-13,34,1393.95,Completed
5719,1113,2025-06-28,32,589.1,Completed
5720,9445,2024-10-02,1,746.3,Completed
5721,8749,2024-12-25,20,1478.25,Completed
5722,4219,2024-04-09,36,965.54,Completed
5723,7871,2024-04-16,9,502.11,Completed
5724,3233,2025-11-05,39,1693.1,Completed
5725,5725,2025-07-24,6,1230.36,Completed
5726,4351,2025-06-22,8,2062.19,Completed
5727,3053,2025-11-22,26,670.82,Completed
5728,5560,2024-01-24,25,2878.21,Completed
5729,3202,2025-06-15,21,2539.85,Completed
5730,6346,2025-01-19,32,1823.79,Completed
5731,3707,2024-05-13,32,3435.13,Completed
5732,8050,2025-04-03,9,2937.4,Completed
5733,7614,2025-05-26,38,1504.46,Completed
5734,6199,2025-03-05,16,336.08,Completed
5735,9488,2024-02-14,11,351.38,Completed
5736,3764,2024-06-13,37,3406.71,Returned
5737,8846,2025-07-01,21,2502.5,Completed
5738,2407,2025-03-21,38,1089.83,Completed
5739,9074,2024-04-24,26,1096.3,Completed
5740,9862,2025-03-30,40,956.54,Returned
5741,4482,2024-07-27,3,2212.85,Returned
5742,8261,2024-05-27,26,750.84,Returned
5743,966,2024-03-08,28,128.07,Completed
5744,8051,2025-05-09,29,2511.41,Completed
5745,395,2024-08-26,25,1926.39,Completed
5746,5732,2025-03-14,14,1530.31,Completed
5747,4991,2024-11-30,11,365.43,Returned
5748,9835,2025-04-23,29,2098.1,Completed
5749,7761,2025-01-21,21,982.28,Completed
5750,550,2024-01-03,10,443.67,Returned
5751,7143,2024-03-24,20,1053.3,Completed
5752,3308,2025-09-29,4,3326.73,Completed
5753,718,2025-12-02,21,919.92,Completed
5754,1516,2024-10-26,1,1346.7,Completed
5755,5403,2024-07-10,26,2675.26,Completed
5756,1076,2024-10-04,30,706.82,Completed
5757,5608,2024-04-18,27,1876.09,Completed
5758,8223,2024-04-27,20,263.13,Completed
5759,3781,2024-05-30,16,3440.47,Completed
5760,2029,2024-11-16,22,218.97,Completed
5761,9660,2024-04-08,39,2428.88,Returned
5762,7693,2024-04-16,14,1180.65,Completed
5763,3448,2025-09-17,19,849.18,Completed
5764,7232,2025-03-11,13,876.3,Completed
5765,5492,2025-03-09,8,1829.75,Returned
5766,7952,2024-08-08,19,1508.13,Completed
5767,2533,2024-11-13,18,1222.46,Returned
5768,1565,2025-10-22,32,555.0,Completed
5769,2322,2024-01-29,7,1582.86,Completed
5770,9102,2024-01-18,38,2206.76,Completed
5771,3163,2024-04-10,25,378.51,Completed
5772,8650,2024-06-01,2,2985.92,Completed
5773,7703,2025-01-20,37,2608.23,Completed
5774,2177,2025-01-31,31,548.42,Completed
5775,3303,2024-12-07,18,774.43,Completed
5776,9629,2024-09-28,13,749.96,Completed
5777,9259,2025-03-17,29,1696.82,Completed
5778,5715,2025-04-01,33,1146.99,Completed
5779,5741,2025-01-05,24,3458.73,Returned
5780,510,2024-06-14,8,912.7,Completed
5781,7599,2025-02-11,18,3290.64,Returned
5782,5851,2024-07-16,37,3128.73,Completed
5783,4967,2024-10-22,13,2088.05,Returned
5784,8639,2024-08-29,27,2439.22,Completed
5785,8011,2025-09-23,2,1591.14,Completed
5786,2832,2024-04-25,18,1768.17,Completed
5787,8569,2024-05-05,16,1490.51,Completed
5788,5582,2024-05-18,33,385.05,Completed
5789,5093,2024-09-12,13,3742.3,Completed
5790,2054,2024-01-25,1,376.57,Completed
5791,5472,2024-03-19,22,482.03,Completed
5792,3185,2024-11-24,10,141.73,Completed
5793,7949,2025-05-14,12,312.7,Completed
5794,9815,2025-05-18,38,2170.89,Completed
5795,5385,2024-05-17,27,3511.55,Completed
5796,8153,2025-12-20,19,827.0,Completed
5797,4041,2024-10-05,20,3142.97,Completed
5798,974,2024-11-10,5,478.76,Returned
5799,6898,2024-09-03,20,515.34,Completed
5800,9228,2024-07-14,12,1978.65,Completed
5801,9947,2025-04-12,14,583.95,Completed
5802,658,2024-03-15,26,1158.06,Completed
5803,6174,2025-04-14,37,76.65,Completed
5804,2180,2025-07-12,3,97.19,Completed
5805,1515,2025-01-22,24,1510.84,Completed
5806,5161,2025-08-03,25,934.19,Returned
5807,7316,2024-11-01,6,3075.89,Completed
5808,2457,2025-12-17,4,4477.05,Completed
5809,8343,2024-07-31,2,1954.25,Completed
5810,7145,2025-07-13,22,1399.48,Completed
5811,7164,2025-05-13,15,1999.89,Completed
5812,8924,2025-05-15,22,3725.02,Completed
5813,2894,2025-05-11,22,1162.72,Completed
5814,4975,2025-04-14,10,1469.92,Completed
5815,3725,2025-12-08,17,1955.43,Completed
5816,9332,2025-09-18,17,547.09,Completed
5817,5563,2024-06-05,14,971.68,Completed
5818,9872,2024-06-15,27,1932.97,Completed
5819,1439,2025-08-22,24,3233.18,Completed
5820,3674,2025-06-07,9,2352.94,Completed
5821,2639,2025-09-09,37,540.4,Completed
5822,422,2024-10-01,5,4000.24,Completed
5823,5248,2025-12-29,39,319.86,Completed
5824,9707,2025-11-03,31,557.82,Completed
5825,7914,2024-10-17,10,1774.49,Completed
5826,6671,2024-04-29,16,2383.58,Completed
5827,8809,2025-02-08,6,2660.79,Completed
5828,1559,2024-03-03,1,2852.36,Completed
5829,2071,2025-04-13,20,934.8,Returned
5830,5394,2025-09-18,23,814.68,Completed
5831,3624,2024-04-07,15,1378.84,Completed
5832,4919,2024-01-17,29,1635.73,Returned
5833,8109,2025-07-13,30,416.19,Returned
5834,9011,2024-06-02,24,1661.28,Completed
5835,6217,2024-01-10,17,2506.54,Completed
5836,2279,2024-06-27,11,2847.23,Completed
5837,2500,2024-09-24,22,989.49,Completed
5838,9173,2024-07-22,17,979.53,Completed
5839,9937,2024-07-19,22,1336.41,Completed
5840,6876,2024-11-12,36,3924.48,Returned
5841,9720,2025-04-08,31,782.73,Completed
5842,3798,2024-01-27,2,1947.16,Completed
5843,5312,2025-02-28,10,2318.19,Returned
5844,7422,2024-02-05,9,352.01,Returned
5845,1924,2024-05-09,29,2630.67,Completed
5846,1648,2024-09-20,15,1330.28,Returned
5847,7886,2024-02-13,12,2036.23,Returned
5848,6152,2024-03-27,7,3226.03,Completed
5849,8157,2024-03-11,2,1670.88,Completed
5850,8521,2024-01-23,38,1224.72,Returned
5851,3101,2024-11-08,13,1429.42,Returned
5852,361,2024-09-21,39,429.88,Completed
5853,6478,2025-06-30,12,2426.15,Completed
5854,549,2024-09-12,5,4061.41,Returned
5855,436,2024-04-08,29,3515.72,Completed
5856,5261,2025-04-05,1,691.87,Completed
5857,4839,2025-04-13,6,645.75,Completed
5858,789,2024-03-04,20,3377.6,Completed
5859,4231,2025-08-20,25,390.17,Completed
5860,3474,2025-11-13,21,2686.39,Returned
5861,1581,2025-10-23,13,1847.02,Returned
5862,883,2025-08-22,1,3579.5,Completed
5863,5267,2024-09-22,16,882.66,Completed
5864,8366,2024-09-28,21,2142.24,Completed
5865,6467,2024-04-07,2,3133.92,Returned
5866,9398,2024-10-20,6,1008.24,Completed
5867,7647,2024-12-09,37,816.44,Completed
5868,5633,2024-12-27,9,266.32,Completed
5869,4205,2024-06-19,13,3364.23,Completed
5870,5896,2025-01-18,19,617.76,Completed
5871,7302,2024-11-10,19,342.14,Completed
5872,8696,2025-01-30,4,3671.93,Returned
5873,6003,2025-05-07,11,3335.79,Completed
5874,6385,2025-03-15,37,1786.85,Completed
5875,1129,2024-12-09,9,1378.94,Completed
5876,2137,2025-05-03,33,1759.3,Completed
5877,4181,2025-08-31,13,1747.13,Completed
5878,2182,2025-08-26,7,1630.32,Completed
5879,2431,2025-11-27,25,904.7,Completed
5880,9174,2024-06-26,33,1859.37,Completed
5881,214,2024-02-04,26,45.91,Completed
5882,4101,2024-09-08,14,255.29,Completed
5883,7427,2025-01-28,2,2772.7,Completed
5884,5092,2025-09-10,32,1031.56,Completed
5885,820,2024-08-15,13,2825.43,Returned
5886,3822,2025-02-20,7,1390.92,Completed
5887,3633,2025-07-10,2,563.7,Completed
5888,4004,2025-09-20,40,1269.01,Completed
5889,307,2024-09-20,8,732.62,Returned
5890,7217,2024-09-03,5,742.92,Completed
5891,8490,2025-08-07,25,2147.39,Returned
5892,6567,2025-11-10,27,1265.87,Completed
5893,4007,2025-10-22,12,2931.32,Returned
5894,8396,2024-02-22,1,932.98,Returned
5895,2869,2025-07-01,16,874.99,Returned
5896,8509,2025-12-08,20,135.58,Completed
5897,4962,2024-02-02,40,1412.55,Completed
5898,405,2025-04-27,28,1020.45,Returned
5899,5250,2025-03-28,12,420.96,Completed
5900,6081,2025-10-12,26,1324.11,Completed
5901,39,2024-01-14,35,3239.85,Returned
5902,4367,2024-10-27,20,2173.99,Completed
5903,796,2024-04-01,27,610.48,Returned
5904,5879,2024-08-18,25,2246.07,Completed
5905,7794,2024-05-29,35,2751.17,Returned
5906,9703,2024-02-22,13,1644.43,Completed
5907,6431,2025-03-25,28,572.97,Completed
5908,4548,2025-05-21,29,3434.06,Returned
5909,8810,2025-04-30,8,3194.03,Returned
5910,1714,2025-12-19,20,1051.76,Completed
5911,3886,2024-03-20,19,557.55,Returned
5912,8611,2024-04-26,32,1160.76,Completed
5913,2064,2024-11-19,29,2219.2,Completed
5914,5907,2025-06-13,11,2666.94,Completed
5915,1619,2024-05-16,30,391.63,Completed
5916,9023,2025-04-02,4,583.95,Completed
5917,6985,2024-06-18,39,2135.99,Completed
5918,435,2024-12-13,8,777.36,Returned
5919,7758,2024-05-25,19,943.32,Completed
5920,1363,2025-11-22,10,3105.06,Completed
5921,5831,2025-02-23,23,1473.55,Completed
5922,5734,2025-01-13,24,2875.08,Returned
5923,4083,2025-12-13,11,1098.13,Returned
5924,2055,2024-07-18,21,2353.74,Completed
5925,805,2025-09-26,35,1849.24,Completed
5926,7791,2025-05-29,4,14.88,Returned
5927,5689,2025-03-29,3,1392.18,Completed
5928,4666,2025-08-26,14,2926.0,Completed
5929,9020,2024-12-26,18,70.65,Completed
5930,9578,2024-06-18,5,1809.01,Completed
5931,5500,2024-02-19,39,3200.64,Returned
5932,9089,2024-06-13,34,2385.96,Returned
5933,2556,2025-05-05,13,830.21,Returned
5934,1856,2025-09-28,24,132.77,Completed
5935,6761,2024-10-30,22,531.85,Completed
5936,4008,2025-06-22,3,988.12,Completed
5937,5369,2024-01-16,11,4679.32,Completed
5938,3963,2025-12-08,4,1982.39,Completed
5939,3146,2025-05-16,26,367.4,Completed
5940,4846,2025-07-13,5,1175.25,Returned
5941,5983,2025-01-11,30,1536.05,Returned
5942,1649,2025-09-29,12,2084.43,Completed
5943,5854,2025-12-10,37,2817.58,Completed
5944,8723,2024-04-01,3,1213.06,Returned
5945,7661,2024-03-20,32,2183.04,Completed
5946,1064,2024-08-31,35,2719.89,Completed
5947,75,2025-04-09,14,1106.79,Completed
5948,1654,2025-01-07,4,2403.08,Returned
5949,2964,2025-07-09,2,491.58,Completed
5950,8146,2025-01-06,33,1177.34,Completed
5951,8752,2025-02-20,31,1348.91,Completed
5952,1900,2025-10-20,16,3748.72,Completed
5953,5213,2025-08-27,3,1368.08,Completed
5954,9658,2025-07-05,40,1039.08,Completed
5955,614,2024-04-25,19,2426.62,Returned
5956,5062,2025-03-05,14,1306.92,Returned
5957,8731,2024-01-27,40,1293.32,Returned
5958,7310,2024-05-12,39,965.12,Returned
5959,7733,2025-09-17,16,1119.03,Completed
5960,5753,2025-06-02,12,1967.73,Completed
5961,1333,2025-08-21,4,578.28,Completed
5962,4648,2024-05-04,38,1990.02,Completed
5963,1794,2024-08-14,22,1110.81,Completed
5964,9992,2025-03-10,38,3539.73,Returned
5965,229,2024-04-15,9,3394.35,Completed
5966,8264,2024-09-10,40,1102.18,Completed
5967,8678,2024-10-08,32,51.53,Returned
5968,6469,2024-06-21,23,1795.67,Completed
5969,6835,2024-11-10,29,788.96,Completed
5970,9207,2024-06-25,32,1012.5,Completed
5971,4060,2024-10-03,33,3784.52,Returned
5972,4341,2024-12-01,14,2540.49,Returned
5973,7651,2024-07-14,32,2366.79,Completed
5974,160,2025-06-21,25,439.64,Completed
