customer_id,signup_date,age,gender,country,city,acquisition_source
2079,2025-04-27,42,Female,USA,Austin,Organic
2080,2025-02-20,53,Female,Singapore,Singapore,Referral
2081,2025-06-02,33,Female,USA,New York,Email
2082,2025-01-16,52,Male,UK,Manchester,Paid
2083,2024-01-26,43,Male,USA,Austin,Referral
2084,2025-07-30,24,Female,UK,Manchester,Paid
2085,2024-04-07,53,Male,India,Mumbai,Email
2086,2024-09-12,23,Male,USA,Austin,Email
2087,2025-08-03,32,Male,USA,Austin,Referral
2088,2024-11-14,65,Female,UK,London,Organic
2089,2025-12-06,54,Female,UAE,Dubai,Referral
2090,2025-07-29,49,Female,Singapore,Singapore,Paid
2091,2025-04-17,63,Female,UAE,Dubai,Organic
2092,2025-12-17,22,Female,UK,London,Organic
2093,2025-06-16,65,Male,Singapore,Singapore,Paid
2094,2024-04-26,20,Female,UK,Manchester,Paid
2095,2025-05-13,26,Female,USA,Austin,Organic
2096,2024-04-30,45,Female,UAE,Abu Dhabi,Referral
2097,2025-01-15,54,Male,USA,New York,Referral
2098,2025-12-02,31,Female,USA,Seattle,Referral
2099,2025-04-18,31,Female,UK,London,Paid
2100,2025-04-30,18,Female,USA,Austin,Paid
2101,2025-04-26,22,Male,Singapore,Singapore,Paid
2102,2025-12-11,24,Female,Singapore,Singapore,Organic
2103,2025-10-01,47,Male,India,Delhi,Referral
2104,2024-08-19,40,Male,USA,New York,Referral
2105,2025-03-12,55,Female,UAE,Abu Dhabi,Email
2106,2025-07-28,52,Male,UAE,Dubai,Paid
2107,2024-08-09,35,Male,India,Bengaluru,Organic
2108,2025-06-18,55,Female,Singapore,Singapore,Referral
2109,2025-11-15,48,Male,USA,New York,Organic
2110,2024-08-09,23,Male,Singapore,Singapore,Paid
2111,2024-01-01,38,Male,UK,London,Paid
2112,2025-03-26,45,Female,USA,Austin,Referral
2113,2024-04-30,33,Female,USA,Austin,Email
2114,2024-12-29,37,Female,UK,London,Paid
2115,2025-10-10,35,Male,Singapore,Singapore,Email
2116,2025-12-12,34,Male,UK,Manchester,Referral
2117,2024-01-26,41,Female,Singapore,Singapore,Email
2118,2025-09-23,53,Male,Singapore,Singapore,Referral
2119,2024-01-11,30,Female,Singapore,Singapore,Paid
2120,2025-08-23,37,Female,India,Delhi,Referral
2121,2025-05-29,18,Female,UAE,Dubai,Referral
2122,2025-02-11,20,Female,UK,Manchester,Organic
2123,2024-02-01,63,Female,USA,Seattle,Email
2124,2024-06-26,48,Male,UK,London,Referral
2125,2025-09-19,63,Male,India,Mumbai,Paid
2126,2025-03-05,25,Male,India,Kolkata,Organic
2127,2024-04-09,52,Female,UAE,Dubai,Organic
2128,2025-11-19,38,Male,UAE,Abu Dhabi,Organic
2129,2025-03-02,60,Male,UK,London,Paid
2130,2024-05-31,64,Female,USA,New York,Paid
2131,2024-02-15,35,Male,UK,Manchester,Paid
2132,2024-11-14,35,Female,India,Delhi,Referral
2133,2025-08-04,62,Male,UK,Manchester,Organic
2134,2024-04-02,29,Male,India,Mumbai,Referral
2135,2025-10-03,19,Male,USA,New York,Paid
2136,2025-04-16,23,Male,UAE,Abu Dhabi,Paid
2137,2024-11-13,21,Female,Singapore,Singapore,Paid
2138,2024-05-23,54,Female,UAE,Abu Dhabi,Paid
2139,2024-10-06,30,Male,Singapore,Singapore,Referral
2140,2024-09-27,23,Female,UK,Manchester,Referral
2141,2025-10-19,51,Female,UAE,Dubai,Organic
2142,2025-01-29,27,Male,USA,Seattle,Email
2143,2025-10-23,61,Female,UAE,Dubai,Referral
2144,2025-07-18,65,Female,USA,New York,Paid
2145,2024-08-11,47,Female,UAE,Dubai,Organic
2146,2025-11-05,58,Male,USA,Austin,Paid
2147,2025-08-23,38,Female,UK,Manchester,Organic
2148,2025-12-19,24,Female,UAE,Dubai,Paid
2149,2025-05-01,39,Female,UK,London,Paid
2150,2024-11-09,28,Female,UAE,Dubai,Organic
2151,2025-09-23,47,Female,UK,Manchester,Email
2152,2024-09-15,64,Female,Singapore,Singapore,Email
2153,2024-11-03,20,Male,UK,London,Email
2154,2024-10-02,54,Female,UK,London,Paid
2155,2024-06-19,37,Male,USA,Seattle,Paid
2156,2025-11-10,39,Male,Singapore,Singapore,Referral
2157,2024-12-20,47,Female,Singapore,Singapore,Email
2158,2025-11-05,27,Male,India,Mumbai,Referral
2159,2024-03-23,29,Male,UAE,Dubai,Email
2160,2024-09-07,27,Female,India,Delhi,Email
2161,2024-12-18,24,Female,Singapore,Singapore,Paid
2162,2025-11-15,42,Female,UK,London,Organic
2163,2024-05-11,38,Male,UK,Manchester,Referral
2164,2025-11-21,64,Female,UAE,Abu Dhabi,Organic
2165,2025-05-15,60,Male,UAE,Dubai,Paid
2166,2025-01-12,41,Female,Singapore,Singapore,Email
2167,2025-10-23,32,Male,India,Kolkata,Paid
2168,2024-08-04,37,Female,India,Delhi,Referral
2169,2025-10-31,29,Female,UK,London,Referral
2170,2025-01-31,61,Female,UAE,Dubai,Referral
2171,2024-07-02,28,Female,UK,London,Email
2172,2024-12-20,61,Male,India,Kolkata,Organic
2173,2024-11-22,26,Female,Singapore,Singapore,Organic
2174,2025-10-31,60,Female,UK,Manchester,Organic
2175,2025-03-11,34,Male,UAE,Abu Dhabi,Referral
2176,2025-12-30,39,Female,UK,London,Paid
2177,2025-06-28,42,Male,UK,London,Organic
2178,2025-12-25,55,Female,UAE,Dubai,Email
2179,2024-02-19,47,Female,UK,London,Organic
2180,2025-04-16,41,Male,UK,Manchester,Referral
2181,2024-12-11,61,Female,UK,London,Referral
2182,2024-10-27,40,Female,Singapore,Singapore,Email
2183,2024-10-31,58,Male,UAE,Dubai,Referral
2184,2025-06-28,65,Female,India,Mumbai,Paid
2185,2025-07-01,24,Male,India,Mumbai,Email
2186,2024-10-08,40,Female,UK,London,Email
2187,2024-03-19,38,Female,India,Delhi,Paid
2188,2025-10-15,24,Female,USA,Seattle,Organic
2189,2025-10-14,65,Female,UAE,Abu Dhabi,Email
2190,2024-07-07,65,Female,India,Delhi,Email
2191,2024-07-15,54,Female,India,Bengaluru,Paid
2192,2025-01-18,54,Female,India,Mumbai,Email
2193,2025-12-06,29,Female,UAE,Dubai,Email
2194,2025-11-25,36,Female,Singapore,Singapore,Email
2195,2024-01-20,44,Male,Singapore,Singapore,Referral
2196,2025-09-05,58,Female,UK,London,Paid
2197,2024-01-19,63,Female,Singapore,Singapore,Organic
2198,2024-10-21,64,Female,USA,Seattle,Email
2199,2024-12-02,52,Female,USA,Austin,Organic
2200,2024-12-14,38,Female,UAE,Abu Dhabi,Paid
2201,2025-05-25,31,Male,UK,Manchester,Referral
2202,2024-02-03,60,Male,UK,Manchester,Referral
2203,2024-07-31,65,Female,India,Bengaluru,Referral
2204,2025-04-07,61,Female,UAE,Dubai,Paid
2205,2025-08-21,28,Female,USA,Seattle,Email
2206,2024-01-24,36,Female,UK,London,Email
2207,2024-05-14,42,Male,USA,New York,Email
2208,2024-08-04,25,Female,Singapore,Singapore,Paid
2209,2025-07-17,44,Female,UK,London,Email
2210,2024-10-12,38,Female,USA,Seattle,Organic
2211,2025-05-29,52,Female,UAE,Dubai,Email
2212,2025-04-20,36,Female,UK,London,Paid
2213,2024-10-22,18,Female,UK,Manchester,Paid
2214,2025-01-27,55,Female,India,Kolkata,Email
2215,2025-10-13,19,Male,Singapore,Singapore,Organic
2216,2025-08-07,64,Female,USA,New York,Referral
2217,2024-09-12,28,Female,USA,Seattle,Organic
2218,2024-01-24,65,Female,UAE,Dubai,Paid
2219,2025-01-12,64,Male,UK,London,Email
2220,2024-11-26,26,Female,Singapore,Singapore,Organic
2221,2025-08-14,47,Female,Singapore,Singapore,Email
2222,2024-06-30,47,Male,Singapore,Singapore,Paid
2223,2025-04-18,64,Male,Singapore,Singapore,Organic
2224,2025-06-16,48,Female,UK,London,Email
2225,2025-07-04,25,Male,UAE,Abu Dhabi,Email
2226,2024-10-26,43,Male,India,Bengaluru,Email
2227,2025-10-06,59,Female,USA,Austin,Organic
2228,2024-05-29,34,Male,India,Mumbai,Referral
2229,2025-11-03,39,Male,UK,London,Email
2230,2024-09-27,24,Female,Singapore,Singapore,Email
2231,2024-09-07,34,Female,UK,Manchester,Email
2232,2025-04-06,62,Female,UAE,Abu Dhabi,Organic
2233,2024-05-31,51,Female,Singapore,Singapore,Paid
2234,2025-07-31,41,Female,UAE,Abu Dhabi,Paid
2235,2025-10-11,37,Female,USA,Seattle,Email
2236,2024-06-07,65,Male,UAE,Dubai,Referral
2237,2024-09-20,58,Male,UK,London,Paid
2238,2024-11-06,27,Male,USA,Austin,Referral
2239,2025-06-13,43,Female,USA,Seattle,Paid
2240,2025-10-21,27,Female,UAE,Abu Dhabi,Email
2241,2025-10-25,28,Female,UK,London,Email
2242,2024-01-15,60,Male,UK,Manchester,Paid
2243,2024-07-30,32,Male,UAE,Abu Dhabi,Organic
2244,2024-12-31,49,Female,Singapore,Singapore,Paid
2245,2025-01-07,60,Male,Singapore,Singapore,Organic
2246,2025-06-03,22,Female,UAE,Dubai,Organic
2247,2025-08-03,51,Male,UK,London,Referral
2248,2025-12-07,59,Male,Singapore,Singapore,Email
2249,2024-02-11,56,Female,Singapore,Singapore,Organic
2250,2024-03-06,26,Female,Singapore,Singapore,Paid
2251,2024-09-06,55,Female,Singapore,Singapore,Organic
2252,2024-02-22,38,Male,USA,New York,Email
2253,2025-03-28,23,Female,India,Mumbai,Organic
2254,2025-08-26,31,Female,USA,Austin,Organic
2255,2025-03-16,25,Female,USA,Seattle,Paid
2256,2025-10-12,57,Female,USA,New York,Referral
2257,2025-09-07,35,Female,UK,London,Referral
2258,2025-05-09,50,Female,USA,Seattle,Referral
2259,2025-06-28,33,Female,UAE,Abu Dhabi,Referral
2260,2024-04-24,29,Female,UK,London,Referral
2261,2025-04-26,49,Male,USA,New York,Organic
2262,2025-11-20,37,Male,UK,Manchester,Referral
2263,2024-07-06,30,Male,USA,New York,Paid
2264,2025-05-28,37,Female,UAE,Abu Dhabi,Organic
2265,2025-09-16,31,Male,UAE,Abu Dhabi,Paid
2266,2025-02-09,28,Male,Singapore,Singapore,Referral
2267,2025-04-30,59,Female,USA,Seattle,Referral
2268,2024-09-26,48,Female,Singapore,Singapore,Paid
2269,2024-12-07,64,Female,UAE,Abu Dhabi,Email
2270,2025-03-11,54,Female,UAE,Abu Dhabi,Organic
2271,2024-02-26,44,Female,UK,London,Email
2272,2024-01-20,63,Male,UAE,Dubai,Referral
2273,2025-01-17,19,Female,UAE,Abu Dhabi,Email
2274,2025-07-25,53,Male,UAE,Dubai,Email
2275,2024-04-19,22,Male,UAE,Dubai,Referral
2276,2025-08-30,48,Male,UK,Manchester,Email
2277,2024-10-13,56,Female,Singapore,Singapore,Organic
2278,2025-10-16,39,Female,India,Bengaluru,Email
2279,2024-04-23,48,Male,UAE,Dubai,Referral
2280,2024-06-04,27,Female,UK,London,Organic
2281,2024-09-08,38,Female,UK,Manchester,Organic
2282,2024-03-10,62,Female,Singapore,Singapore,Email
2283,2024-07-07,38,Female,Singapore,Singapore,Email
2284,2024-12-07,30,Female,UAE,Abu Dhabi,Organic
2285,2024-05-02,59,Female,Singapore,Singapore,Email
2286,2024-02-19,51,Male,UK,Manchester,Organic
2287,2025-03-23,20,Female,USA,Seattle,Email
2288,2025-08-11,39,Male,UAE,Dubai,Organic
2289,2024-04-25,52,Male,USA,Seattle,Organic
2290,2025-04-24,57,Male,USA,New York,Email
2291,2025-04-21,46,Male,UAE,Abu Dhabi,Organic
2292,2025-10-25,54,Female,Singapore,Singapore,Email
2293,2025-02-15,54,Female,India,Delhi,Email
2294,2024-01-09,32,Female,India,Kolkata,Paid
2295,2024-08-16,55,Female,UAE,Abu Dhabi,Paid
2296,2024-12-29,63,Male,USA,New York,Paid
2297,2024-11-11,29,Male,Singapore,Singapore,Organic
2298,2025-07-07,40,Male,Singapore,Singapore,Referral
2299,2025-11-04,31,Male,Singapore,Singapore,Paid
2300,2024-10-04,32,Male,UK,Manchester,Organic
2301,2025-03-26,25,Female,Singapore,Singapore,Email
2302,2025-01-24,21,Female,Singapore,Singapore,Email
2303,2024-07-29,42,Male,Singapore,Singapore,Paid
2304,2025-08-15,64,Male,USA,New York,Paid
2305,2025-05-15,65,Female,India,Bengaluru,Email
2306,2024-08-03,23,Female,Singapore,Singapore,Referral
2307,2024-04-24,47,Male,USA,New York,Email
2308,2025-02-13,24,Female,UK,Manchester,Referral
2309,2025-03-20,59,Female,India,Mumbai,Organic
2310,2025-04-27,19,Female,UK,Manchester,Organic
2311,2024-09-11,29,Male,Singapore,Singapore,Paid
2312,2025-12-12,48,Male,Singapore,Singapore,Paid
2313,2025-01-15,57,Female,UAE,Dubai,Email
2314,2024-06-27,51,Male,Singapore,Singapore,Referral
2315,2024-06-15,19,Female,India,Mumbai,Referral
2316,2025-10-02,41,Female,UK,Manchester,Organic
2317,2024-12-05,19,Female,India,Delhi,Paid
2318,2024-02-17,52,Female,UK,London,Paid
2319,2024-01-16,40,Male,India,Delhi,Email
2320,2024-04-25,48,Female,India,Kolkata,Email
2321,2025-09-09,58,Male,Singapore,Singapore,Email
2322,2024-09-20,26,Female,UK,Manchester,Organic
2323,2025-05-19,65,Male,UK,London,Paid
2324,2024-05-12,27,Male,USA,Seattle,Organic
2325,2025-02-17,36,Male,India,Mumbai,Paid
2326,2024-07-08,64,Female,UAE,Abu Dhabi,Email
2327,2025-06-16,51,Female,USA,New York,Referral
2328,2025-01-18,60,Male,UK,London,Email
2329,2024-07-21,29,Male,India,Mumbai,Organic
2330,2024-06-14,43,Female,Singapore,Singapore,Email
2331,2024-12-18,30,Female,UK,Manchester,Paid
2332,2025-09-28,34,Female,UK,London,Referral
2333,2024-12-11,39,Male,USA,Austin,Referral
2334,2025-07-16,47,Male,UK,Manchester,Referral
2335,2025-01-09,45,Male,India,Mumbai,Organic
2336,2025-04-13,25,Male,Singapore,Singapore,Paid
2337,2024-11-10,46,Female,UAE,Dubai,Paid
2338,2025-06-07,30,Male,UK,London,Organic
2339,2024-12-28,51,Male,Singapore,Singapore,Referral
2340,2024-08-23,62,Male,USA,Austin,Paid
2341,2025-11-27,28,Male,India,Mumbai,Email
2342,2024-10-12,21,Female,Singapore,Singapore,Email
2343,2025-03-07,48,Female,USA,Austin,Paid
2344,2024-01-01,22,Female,UAE,Abu Dhabi,Paid
2345,2025-08-31,22,Male,USA,Austin,Paid
2346,2025-05-07,28,Male,Singapore,Singapore,Paid
2347,2025-02-04,55,Male,UK,London,Referral
2348,2024-08-19,35,Male,India,Kolkata,Organic
2349,2025-11-19,27,Male,USA,Austin,Paid
2350,2024-12-01,18,Male,UAE,Abu Dhabi,Organic
2351,2025-04-27,32,Female,USA,Austin,Organic
2352,2025-09-16,47,Male,USA,New York,Referral
2353,2024-02-11,42,Female,UAE,Dubai,Email
2354,2025-08-22,28,Female,UK,Manchester,Paid
2355,2024-04-15,23,Female,USA,New York,Email
2356,2025-03-07,21,Male,UK,Manchester,Referral
2357,2025-10-17,50,Female,UAE,Abu Dhabi,Referral
2358,2024-03-26,18,Male,UAE,Abu Dhabi,Paid
2359,2025-05-21,32,Female,USA,Seattle,Referral
2360,2025-12-26,49,Female,India,Kolkata,Organic
2361,2024-04-20,55,Male,USA,Seattle,Organic
2362,2024-09-01,41,Female,India,Kolkata,Organic
2363,2025-10-24,46,Female,UAE,Dubai,Email
2364,2025-11-16,19,Male,UK,London,Organic
2365,2024-04-11,36,Female,UAE,Dubai,Email
2366,2025-01-02,61,Female,UAE,Abu Dhabi,Paid
2367,2025-04-01,21,Female,UAE,Abu Dhabi,Referral
2368,2024-08-02,53,Female,Singapore,Singapore,Referral
2369,2025-05-26,23,Female,Singapore,Singapore,Paid
2370,2024-11-09,24,Male,UAE,Abu Dhabi,Referral
2371,2025-05-24,58,Male,USA,Austin,Paid
2372,2025-12-25,49,Female,UAE,Abu Dhabi,Email
2373,2024-06-12,28,Female,UAE,Dubai,Organic
2374,2025-08-18,37,Female,Singapore,Singapore,Email
2375,2025-12-13,22,Male,USA,New York,Organic
2376,2025-11-10,43,Female,USA,New York,Referral
2377,2024-12-28,43,Male,USA,Austin,Organic
2378,2025-09-20,54,Male,UAE,Abu Dhabi,Paid
2379,2024-02-11,33,Male,UK,Manchester,Organic
2380,2024-08-17,62,Male,UK,London,Paid
2381,2025-10-25,31,Male,UK,London,Referral
2382,2024-01-22,57,Female,Singapore,Singapore,Email
2383,2025-07-18,54,Male,USA,Austin,Paid
2384,2025-08-17,43,Female,USA,Seattle,Referral
2385,2024-09-26,45,Female,UAE,Abu Dhabi,Paid
2386,2025-07-07,40,Male,UAE,Dubai,Referral
2387,2025-07-05,55,Male,Singapore,Singapore,Email
2388,2024-11-17,24,Male,USA,Seattle,Referral
2389,2024-08-17,47,Female,USA,Seattle,Organic
2390,2025-09-25,46,Female,UK,Manchester,Organic
2391,2024-01-23,53,Female,Singapore,Singapore,Referral
2392,2025-12-24,27,Male,UK,Manchester,Organic
2393,2025-08-06,34,Male,UAE,Abu Dhabi,Email
2394,2025-02-09,31,Female,Singapore,Singapore,Referral
2395,2024-08-26,54,Female,UAE,Dubai,Referral
2396,2025-09-16,21,Female,India,Delhi,Organic
2397,2024-03-06,51,Female,USA,Seattle,Paid
2398,2024-09-11,56,Male,Singapore,Singapore,Organic
2399,2024-05-02,39,Male,UK,London,Email
2400,2025-12-18,61,Female,USA,Austin,Email
2401,2024-05-21,39,Male,UK,London,Referral
2402,2024-06-30,63,Female,UAE,Abu Dhabi,Email
2403,2024-07-07,34,Female,India,Mumbai,Paid
2404,2025-10-24,58,Male,UAE,Abu Dhabi,Email
2405,2025-06-20,34,Male,India,Delhi,Organic
2406,2024-04-07,28,Male,UAE,Dubai,Organic
2407,2025-01-28,37,Male,UAE,Abu Dhabi,Organic
2408,2024-07-12,58,Female,Singapore,Singapore,Paid
2409,2024-04-09,61,Male,UAE,Abu Dhabi,Paid
2410,2025-12-24,29,Male,UK,Manchester,Organic
2411,2024-02-09,52,Male,USA,Austin,Referral
2412,2024-12-23,61,Male,India,Mumbai,Organic
2413,2024-07-16,56,Male,UK,Manchester,Email
2414,2025-02-02,46,Male,USA,Seattle,Organic
2415,2024-09-09,41,Male,UAE,Dubai,Email
2416,2025-02-17,20,Female,Singapore,Singapore,Email
2417,2024-04-11,51,Male,USA,Seattle,Referral
2418,2025-07-30,54,Female,USA,Seattle,Paid
2419,2024-11-24,26,Female,UAE,Dubai,Referral
2420,2025-02-17,45,Female,UK,London,Email
2421,2025-05-18,24,Female,India,Kolkata,Email
2422,2025-05-24,36,Male,UAE,Dubai,Paid
2423,2024-11-10,55,Male,India,Bengaluru,Organic
2424,2024-01-29,21,Female,USA,Austin,Paid
2425,2025-07-04,21,Female,UAE,Dubai,Referral
2426,2024-08-07,24,Female,India,Mumbai,Paid
2427,2024-03-15,63,Male,UAE,Abu Dhabi,Paid
2428,2025-10-17,57,Male,USA,New York,Email
2429,2025-12-06,25,Female,Singapore,Singapore,Paid
2430,2024-06-30,42,Male,UAE,Abu Dhabi,Email
2431,2024-06-08,27,Male,India,Bengaluru,Email
2432,2025-12-28,58,Female,USA,New York,Referral
2433,2025-12-07,18,Female,UK,Manchester,Email
2434,2024-07-13,49,Female,UAE,Dubai,Email
2435,2025-12-13,46,Male,India,Mumbai,Organic
2436,2024-04-28,28,Female,India,Delhi,Paid
2437,2024-12-01,28,Female,USA,Seattle,Email
2438,2025-07-03,36,Female,UAE,Abu Dhabi,Organic
2439,2025-02-08,30,Male,India,Kolkata,Paid
2440,2025-06-14,20,Female,Singapore,Singapore,Organic
2441,2024-08-22,20,Female,India,Mumbai,Organic
2442,2024-09-04,45,Female,India,Kolkata,Paid
2443,2025-09-03,20,Male,UK,London,Referral
2444,2025-08-05,18,Male,India,Bengaluru,Referral
2445,2024-12-24,47,Male,Singapore,Singapore,Email
2446,2024-06-05,36,Male,UK,London,Paid
2447,2024-12-09,60,Female,Singapore,Singapore,Email
2448,2024-09-08,56,Female,India,Mumbai,Paid
2449,2024-11-21,21,Male,USA,Seattle,Organic
2450,2025-06-14,52,Male,UK,London,Referral
2451,2024-02-09,27,Male,UAE,Dubai,Organic
2452,2024-01-04,54,Male,UK,Manchester,Organic
2453,2025-10-05,20,Male,Singapore,Singapore,Email
2454,2025-10-22,42,Female,USA,Seattle,Email
2455,2024-08-31,61,Female,UK,Manchester,Referral
2456,2025-05-05,27,Female,UK,Manchester,Paid
2457,2024-10-20,58,Male,Singapore,Singapore,Referral
2458,2025-01-11,65,Male,Singapore,Singapore,Referral
2459,2024-02-13,47,Female,Singapore,Singapore,Email
2460,2025-10-03,40,Male,Singapore,Singapore,Email
2461,2025-04-16,64,Female,UK,Manchester,Email
2462,2025-01-07,39,Female,UK,Manchester,Paid
2463,2024-07-29,33,Male,USA,Seattle,Paid
2464,2024-07-18,64,Female,USA,Austin,Email
2465,2025-10-21,37,Male,UAE,Abu Dhabi,Paid
2466,2024-04-21,52,Female,UK,Manchester,Email
2467,2024-07-23,31,Female,India,Mumbai,Email
2468,2025-03-18,29,Female,USA,New York,Paid
2469,2025-08-04,60,Male,UK,Manchester,Paid
2470,2025-08-11,30,Male,UK,Manchester,Referral
2471,2024-09-08,65,Male,UK,Manchester,Referral
2472,2025-09-19,51,Male,USA,Seattle,Organic
2473,2024-03-28,19,Male,India,Delhi,Referral
2474,2024-11-16,40,Male,India,Mumbai,Paid
2475,2024-03-08,41,Female,UAE,Abu Dhabi,Email
2476,2025-12-21,29,Female,UAE,Abu Dhabi,Organic
2477,2024-06-12,27,Male,USA,Austin,Organic
2478,2025-09-25,44,Male,USA,Seattle,Email
2479,2025-12-07,33,Male,UAE,Dubai,Email
2480,2024-02-10,26,Female,India,Kolkata,Email
2481,2024-06-23,19,Female,UK,Manchester,Paid
2482,2024-01-21,49,Female,UK,Manchester,Organic
2483,2024-03-11,29,Male,UAE,Abu Dhabi,Email
2484,2024-04-23,60,Male,Singapore,Singapore,Referral
2485,2024-12-29,56,Female,India,Delhi,Email
2486,2025-01-08,34,Male,Singapore,Singapore,Organic
2487,2024-11-22,28,Male,UK,London,Referral
2488,2025-04-04,45,Female,UAE,Dubai,Referral
2489,2025-11-06,23,Female,UK,London,Paid
2490,2024-01-11,65,Male,USA,Austin,Email
2491,2025-04-26,42,Female,Singapore,Singapore,Referral
2492,2024-12-09,41,Female,UK,Manchester,Referral
2493,2024-12-20,64,Female,Singapore,Singapore,Email
2494,2024-09-30,23,Female,UAE,Dubai,Referral
2495,2024-04-26,19,Male,USA,New York,Paid
2496,2024-06-30,41,Male,India,Mumbai,Paid
2497,2024-03-18,18,Male,India,Bengaluru,Organic
2498,2025-08-19,58,Female,Singapore,Singapore,Organic
2499,2024-05-04,21,Male,USA,New York,Organic
2500,2024-04-03,63,Male,Singapore,Singapore,Email
2501,2024-08-03,21,Male,Singapore,Singapore,Referral
2502,2024-07-16,48,Male,USA,Seattle,Email
2503,2025-12-24,29,Female,USA,Austin,Organic
2504,2024-07-08,50,Male,UK,London,Paid
2505,2024-09-26,27,Male,Singapore,Singapore,Organic
2506,2024-07-10,38,Male,Singapore,Singapore,Email
2507,2024-10-30,56,Female,USA,Seattle,Referral
2508,2025-03-12,34,Female,Singapore,Singapore,Organic
2509,2024-10-15,28,Male,UAE,Dubai,Organic
2510,2024-12-18,64,Male,UK,Manchester,Organic
2511,2024-01-13,65,Male,UK,Manchester,Referral
2512,2025-11-25,22,Female,USA,Seattle,Referral
2513,2025-01-01,65,Female,UK,Manchester,Email
2514,2025-05-15,38,Male,UAE,Dubai,Paid
2515,2025-12-08,40,Female,India,Kolkata,Email
2516,2025-02-16,47,Female,UAE,Abu Dhabi,Paid
2517,2025-01-29,44,Male,Singapore,Singapore,Referral
2518,2025-10-09,27,Female,UK,Manchester,Organic
2519,2025-11-08,29,Male,UK,London,Paid
2520,2024-01-17,43,Female,India,Mumbai,Referral
2521,2024-07-21,19,Female,UAE,Abu Dhabi,Paid
2522,2025-07-16,35,Male,UAE,Dubai,Email
2523,2025-05-26,45,Female,USA,New York,Email
2524,2024-12-27,24,Male,India,Bengaluru,Email
2525,2024-10-23,27,Male,USA,Seattle,Email
2526,2025-03-02,49,Male,Singapore,Singapore,Paid
2527,2025-10-07,37,Female,UAE,Dubai,Paid
2528,2024-10-15,39,Female,USA,Seattle,Paid
2529,2025-08-01,48,Male,UAE,Dubai,Email
2530,2025-03-03,33,Male,UAE,Abu Dhabi,Paid
2531,2025-10-11,48,Female,UAE,Abu Dhabi,Referral
2532,2024-05-10,38,Male,Singapore,Singapore,Paid
2533,2025-07-30,48,Male,UK,Manchester,Organic
2534,2024-05-31,57,Female,UK,London,Email
2535,2025-09-09,64,Female,UK,London,Email
2536,2024-07-16,35,Male,UK,Manchester,Organic
2537,2024-09-09,32,Male,UK,Manchester,Referral
2538,2025-05-09,53,Male,USA,Austin,Referral
2539,2024-11-17,56,Male,UK,London,Organic
2540,2024-03-03,65,Male,UAE,Abu Dhabi,Paid
2541,2025-03-09,62,Male,UK,Manchester,Referral
2542,2024-05-27,36,Male,Singapore,Singapore,Email
2543,2025-01-12,47,Male,India,Kolkata,Email
2544,2024-06-09,56,Female,USA,Austin,Organic
2545,2025-04-11,35,Male,UAE,Abu Dhabi,Referral
2546,2025-08-23,26,Female,Singapore,Singapore,Organic
2547,2024-11-30,53,Female,India,Bengaluru,Paid
2548,2025-01-19,53,Male,UAE,Abu Dhabi,Referral
2549,2024-07-01,38,Male,UK,Manchester,Referral
2550,2025-08-05,20,Male,USA,Seattle,Paid
2551,2024-03-06,22,Male,UK,London,Organic
2552,2024-06-16,63,Male,USA,New York,Referral
2553,2024-12-12,23,Female,UAE,Abu Dhabi,Organic
2554,2025-02-14,52,Male,UK,Manchester,Email
2555,2025-07-15,23,Male,Singapore,Singapore,Paid
2556,2024-09-24,32,Male,India,Delhi,Organic
2557,2025-10-20,62,Male,India,Kolkata,Organic
2558,2024-08-12,32,Male,India,Mumbai,Referral
2559,2025-01-31,58,Female,UAE,Dubai,Referral
2560,2024-01-25,60,Female,UK,London,Organic
2561,2025-08-26,20,Male,Singapore,Singapore,Email
2562,2024-12-23,62,Male,India,Bengaluru,Paid
2563,2024-08-05,27,Male,UK,Manchester,Referral
2564,2025-01-18,50,Female,USA,New York,Paid
2565,2024-09-19,39,Male,USA,Austin,Referral
2566,2024-05-02,59,Female,UK,Manchester,Organic
2567,2025-09-09,59,Female,UK,London,Paid
2568,2024-02-12,42,Male,India,Mumbai,Paid
2569,2024-11-01,62,Male,USA,Seattle,Referral
2570,2025-04-19,21,Male,UAE,Abu Dhabi,Paid
2571,2024-01-25,37,Male,USA,New York,Paid
2572,2024-07-30,49,Female,UAE,Abu Dhabi,Email
2573,2025-09-08,28,Female,UK,Manchester,Referral
2574,2024-03-20,57,Male,Singapore,Singapore,Organic
2575,2024-02-21,18,Female,USA,New York,Referral
2576,2025-01-25,64,Male,UK,London,Organic
2577,2024-08-08,59,Male,UAE,Abu Dhabi,Referral
2578,2024-10-13,44,Male,India,Bengaluru,Organic
2579,2024-11-05,27,Female,India,Kolkata,Paid
2580,2025-10-13,65,Male,India,Kolkata,Paid
2581,2024-04-25,23,Male,India,Kolkata,Referral
2582,2024-01-24,62,Female,UAE,Dubai,Paid
2583,2024-03-07,43,Female,Singapore,Singapore,Organic
2584,2025-03-18,47,Female,UK,London,Organic
2585,2024-02-15,60,Male,USA,Austin,Referral
2586,2024-07-26,35,Male,UK,Manchester,Paid
2587,2025-12-07,46,Male,Singapore,Singapore,Email
2588,2025-12-20,49,Male,USA,Seattle,Organic
2589,2025-01-07,23,Female,UAE,Abu Dhabi,Email
2590,2024-06-16,41,Female,USA,Seattle,Paid
